Time,Duration
2016-06-06 15:08:43.618,5.81
2016-06-06 15:19:00.488,5.81
2016-06-06 15:10:00.412,5.8
2016-06-06 15:00:00.622,5.8
2016-06-06 15:05:00.089,5.79
2016-06-06 15:25:00.265,5.79
2016-06-06 15:16:00.251,5.79
2016-06-06 15:24:44.171,5.78
2016-06-06 15:27:25.169,5.78
2016-06-06 15:35:00.134,5.77
2016-06-06 15:27:25.077,5.77
2016-06-06 15:28:00.696,5.76
2016-06-06 15:07:00.156,5.74
2016-06-06 15:36:00.237,5.73
2016-06-06 15:02:05.348,5.73
2016-06-06 15:19:00.404,5.73
2016-06-06 15:32:00.653,5.71
2016-06-06 15:03:01.570,5.71
2016-06-06 15:27:31.921,5.71
2016-06-06 15:15:00.169,5.7
2016-06-06 15:19:22.055,5.7
2016-06-06 15:17:00.250,5.7
2016-06-06 15:37:00.718,5.69
2016-06-06 15:05:00.261,5.69
2016-06-06 15:38:05.363,5.68
2016-06-06 15:27:00.646,5.68
2016-06-06 15:27:31.643,5.68
2016-06-06 15:30:11.150,5.67
2016-06-06 15:10:00.067,5.67
2016-06-06 15:00:00.444,5.66
2016-06-06 15:34:00.258,5.66
2016-06-06 15:05:00.502,5.65
2016-06-06 15:06:00.702,5.65
2016-06-06 15:26:00.154,5.65
2016-06-06 15:03:00.350,5.65
2016-06-06 15:04:31.175,5.64
2016-06-06 15:27:24.947,5.64
2016-06-06 15:30:10.786,5.64
2016-06-06 15:19:22.390,5.63
2016-06-06 15:22:05.190,5.63
2016-06-06 15:06:00.151,5.62
2016-06-06 15:34:00.053,5.62
2016-06-06 15:12:00.167,5.62
2016-06-06 15:13:00.254,5.61
2016-06-06 15:39:00.668,5.61
2016-06-06 15:14:13.878,5.61
2016-06-06 15:07:00.282,5.6
2016-06-06 15:39:00.068,5.6
2016-06-06 15:28:00.430,5.58
2016-06-06 15:20:00.273,5.57
2016-06-06 15:03:00.497,5.57
2016-06-06 15:35:00.059,5.56
2016-06-06 15:30:11.011,5.56
2016-06-06 15:30:11.546,5.56
2016-06-06 15:40:00.490,5.56
2016-06-06 15:06:15.520,5.55
2016-06-06 15:40:00.065,5.55
2016-06-06 15:27:25.601,5.54
2016-06-06 15:18:10.029,5.54
2016-06-06 15:40:00.054,5.53
2016-06-06 15:33:00.139,5.53
2016-06-06 15:19:22.255,5.53
2016-06-06 15:36:00.144,5.53
2016-06-06 15:38:05.782,5.52
2016-06-06 15:34:00.134,5.52
2016-06-06 15:27:00.390,5.51
2016-06-06 15:27:24.841,5.51
2016-06-06 15:06:13.476,5.51
2016-06-06 15:15:00.294,5.5
2016-06-06 15:32:00.260,5.5
2016-06-06 15:04:31.459,5.5
2016-06-06 15:08:43.281,5.49
2016-06-06 15:10:00.648,5.49
2016-06-06 15:09:00.377,5.48
2016-06-06 15:38:05.352,5.48
2016-06-06 15:06:13.199,5.48
2016-06-06 15:02:06.017,5.48
2016-06-06 15:34:00.538,5.47
2016-06-06 15:37:00.285,5.47
2016-06-06 15:22:05.053,5.47
2016-06-06 15:22:04.944,5.46
2016-06-06 15:25:00.059,5.46
2016-06-06 15:35:24.745,5.45
2016-06-06 15:30:12.723,5.45
2016-06-06 15:32:00.271,5.45
2016-06-06 15:11:00.274,5.44
2016-06-06 15:22:00.765,5.43
2016-06-06 15:09:00.233,5.42
2016-06-06 15:21:00.419,5.41
2016-06-06 15:38:05.161,5.41
2016-06-06 15:30:07.094,5.39
2016-06-06 15:25:00.069,5.39
2016-06-06 15:20:00.169,5.39
2016-06-06 15:34:00.456,5.39
2016-06-06 15:32:00.404,5.38
2016-06-06 15:14:13.805,5.38
2016-06-06 15:40:00.124,5.37
2016-06-06 15:02:05.713,5.37
2016-06-06 15:13:00.069,5.36
2016-06-06 15:17:00.479,5.36
2016-06-06 15:21:00.067,5.36
2016-06-06 15:06:15.414,5.35
2016-06-06 15:20:00.089,5.35
2016-06-06 15:19:00.075,5.34
2016-06-06 15:12:00.266,5.33
2016-06-06 15:29:00.654,5.32
2016-06-06 15:02:05.359,5.32
2016-06-06 15:04:30.840,5.32
2016-06-06 15:28:00.082,5.31
2016-06-06 15:07:00.751,5.3
2016-06-06 15:24:00.246,5.3
2016-06-06 15:35:24.895,5.29
2016-06-06 15:06:15.785,5.29
2016-06-06 15:22:01.374,5.29
2016-06-06 15:06:13.307,5.29
2016-06-06 15:25:00.144,5.28
2016-06-06 15:24:00.127,5.27
2016-06-06 15:26:00.502,5.26
2016-06-06 15:04:31.034,5.26
2016-06-06 15:37:00.097,5.26
2016-06-06 15:29:00.984,5.25
2016-06-06 15:18:00.407,5.24
2016-06-06 15:14:00.073,5.24
2016-06-06 15:27:27.239,5.24
2016-06-06 15:38:05.495,5.24
2016-06-06 15:40:00.678,5.24
2016-06-06 15:33:00.387,5.24
2016-06-06 15:27:28.396,5.24
2016-06-06 15:36:00.387,5.24
2016-06-06 15:14:03.113,5.23
2016-06-06 15:32:47.420,5.22
2016-06-06 15:29:00.280,5.22
2016-06-06 15:11:00.074,5.22
2016-06-06 15:03:00.178,5.22
2016-06-06 15:25:00.405,5.21
2016-06-06 15:27:24.936,5.21
2016-06-06 15:24:00.137,5.21
2016-06-06 15:36:00.132,5.21
2016-06-06 15:29:00.517,5.2
2016-06-06 15:25:00.133,5.2
2016-06-06 15:15:00.538,5.2
2016-06-06 15:26:00.074,5.2
2016-06-06 15:00:00.356,5.19
2016-06-06 15:27:27.676,5.18
2016-06-06 15:22:04.880,5.18
2016-06-06 15:23:00.348,5.18
2016-06-06 15:22:01.916,5.17
2016-06-06 15:36:00.660,5.17
2016-06-06 15:28:00.142,5.17
2016-06-06 15:09:00.146,5.17
2016-06-06 15:04:31.266,5.16
2016-06-06 15:01:00.139,5.16
2016-06-06 15:01:00.305,5.16
2016-06-06 15:21:00.279,5.15
2016-06-06 15:16:00.380,5.14
2016-06-06 15:06:00.512,5.13
2016-06-06 15:35:00.230,5.13
2016-06-06 15:18:10.361,5.12
2016-06-06 15:20:00.284,5.12
2016-06-06 15:21:00.689,5.12
2016-06-06 15:18:10.039,5.12
2016-06-06 15:05:00.686,5.11
2016-06-06 15:11:00.632,5.11
2016-06-06 15:04:01.025,5.1
2016-06-06 15:39:00.080,5.1
2016-06-06 15:01:00.899,5.09
2016-06-06 15:23:00.216,5.09
2016-06-06 15:04:30.927,5.08
2016-06-06 15:19:00.265,5.08
2016-06-06 15:40:00.407,5.08
2016-06-06 15:01:00.737,5.08
2016-06-06 15:13:00.482,5.08
2016-06-06 15:27:27.692,5.07
2016-06-06 15:35:25.187,5.07
2016-06-06 15:00:00.229,5.06
2016-06-06 15:18:00.501,5.06
2016-06-06 15:32:47.279,5.04
2016-06-06 15:27:00.244,5.04
2016-06-06 15:35:00.367,5.03
2016-06-06 15:33:00.067,5.02
2016-06-06 15:02:05.076,5.01
2016-06-06 15:31:00.826,5.0
2016-06-06 15:24:48.131,4.99
2016-06-06 15:26:00.262,4.99
2016-06-06 15:06:13.135,4.98
2016-06-06 15:02:05.209,4.98
2016-06-06 15:00:00.239,4.98
2016-06-06 15:13:00.404,4.97
2016-06-06 15:21:00.507,4.97
2016-06-06 15:01:00.350,4.97
2016-06-06 15:04:00.198,4.97
2016-06-06 15:08:43.406,4.97
2016-06-06 15:27:32.008,4.96
2016-06-06 15:23:00.573,4.96
2016-06-06 15:31:00.656,4.95
2016-06-06 15:35:24.756,4.95
2016-06-06 15:35:24.570,4.95
2016-06-06 15:39:00.254,4.93
2016-06-06 15:17:00.263,4.92
2016-06-06 15:19:22.136,4.9
2016-06-06 15:38:00.099,4.9
2016-06-06 15:33:00.464,4.9
2016-06-06 15:23:00.048,4.89
2016-06-06 15:39:00.395,4.89
2016-06-06 15:09:00.245,4.89
2016-06-06 15:23:00.119,4.89
2016-06-06 15:35:00.441,4.88
2016-06-06 15:00:00.069,4.87
2016-06-06 15:24:00.067,4.87
2016-06-06 15:27:00.140,4.87
2016-06-06 15:18:11.168,4.86
2016-06-06 15:24:48.335,4.85
2016-06-06 15:03:00.509,4.84
2016-06-06 15:32:00.483,4.84
2016-06-06 15:36:00.249,4.81
2016-06-06 15:18:10.111,4.81
2016-06-06 15:09:00.452,4.8
2016-06-06 15:16:00.261,4.8
2016-06-06 15:27:31.579,4.79
2016-06-06 15:27:26.979,4.79
2016-06-06 15:27:27.762,4.78
2016-06-06 15:34:00.146,4.78
2016-06-06 15:23:00.421,4.77
2016-06-06 15:27:24.851,4.76
2016-06-06 15:24:48.555,4.75
2016-06-06 15:30:11.558,4.74
2016-06-06 15:31:00.433,4.73
2016-06-06 15:21:00.077,4.73
2016-06-06 15:27:31.654,4.73
2016-06-06 15:19:22.473,4.72
2016-06-06 15:35:00.241,4.72
2016-06-06 15:24:44.487,4.72
2016-06-06 15:29:00.810,4.7
2016-06-06 15:11:00.184,4.7
2016-06-06 15:27:24.785,4.69
2016-06-06 15:31:00.243,4.68
2016-06-06 15:38:00.176,4.67
2016-06-06 15:27:00.131,4.66
2016-06-06 15:37:00.168,4.66
2016-06-06 15:02:05.065,4.65
2016-06-06 15:08:00.153,4.65
2016-06-06 15:12:00.089,4.64
2016-06-06 15:22:04.865,4.64
2016-06-06 15:28:00.296,4.64
2016-06-06 15:09:00.064,4.63
2016-06-06 15:11:00.478,4.62
2016-06-06 15:08:43.218,4.62
2016-06-06 15:38:05.252,4.62
2016-06-06 15:18:00.282,4.62
2016-06-06 15:30:07.105,4.62
2016-06-06 15:24:44.242,4.61
2016-06-06 15:00:00.136,4.61
2016-06-06 15:37:00.157,4.61
2016-06-06 15:11:00.403,4.6
2016-06-06 15:21:00.163,4.6
2016-06-06 15:33:00.128,4.6
2016-06-06 15:00:00.145,4.59
2016-06-06 15:27:27.876,4.59
2016-06-06 15:34:00.269,4.58
2016-06-06 15:17:00.394,4.58
2016-06-06 15:19:22.127,4.57
2016-06-06 15:14:13.547,4.56
2016-06-06 15:18:11.084,4.55
2016-06-06 15:14:02.775,4.55
2016-06-06 15:10:00.490,4.53
2016-06-06 15:13:00.159,4.52
2016-06-06 15:24:44.161,4.51
2016-06-06 15:16:00.159,4.51
2016-06-06 15:14:02.858,4.49
2016-06-06 15:31:00.571,4.47
2016-06-06 15:35:00.144,4.46
2016-06-06 15:14:00.159,4.44
2016-06-06 15:06:13.317,4.42
2016-06-06 15:08:00.093,4.42
2016-06-06 15:14:00.084,4.41
2016-06-06 15:18:10.855,4.39
2016-06-06 15:08:00.275,4.36
2016-06-06 15:14:13.656,4.36
2016-06-06 15:06:00.088,4.35
2016-06-06 15:14:02.785,4.32
2016-06-06 15:24:48.142,4.32
2016-06-06 15:23:00.129,4.32
2016-06-06 15:10:00.077,4.27
2016-06-06 15:23:00.225,4.26
2016-06-06 15:31:00.443,4.23
2016-06-06 15:05:00.274,4.23
2016-06-06 15:05:00.165,4.2
2016-06-06 15:39:00.264,4.2
2016-06-06 15:43:16.098,1.83
2016-06-06 15:02:15.117,3.99
2016-06-06 15:43:01.352,1.38
2016-06-06 15:43:51.119,2.17
2016-06-06 15:44:51.171,1.8
2016-06-06 15:25:15.063,1.33
2016-06-06 15:29:15.089,1.61
2016-06-06 15:15:15.225,1.47
2016-06-06 15:10:15.177,1.21
2016-06-06 15:28:15.009,1.89
2016-06-06 15:39:15.092,3.49
2016-06-06 15:17:15.034,2.36
2016-06-06 15:22:15.073,3.47
2016-06-06 15:03:15.170,2.37
2016-06-06 15:34:15.139,1.52
2016-06-06 15:11:15.002,2.25
2016-06-06 15:06:15.109,1.33
2016-06-06 15:05:15.016,1.31
2016-06-06 15:13:15.129,1.39
2016-06-06 15:26:15.077,1.44
2016-06-06 15:32:15.040,1.42
2016-06-06 15:30:15.131,1.63
2016-06-06 15:35:16.351,1.46
2016-06-06 15:44:52.257,0.84
2016-06-06 15:23:15.038,1.31
2016-06-06 15:31:15.119,1.45
2016-06-06 15:19:15.100,3.42
2016-06-06 15:20:16.063,2.31
2016-06-06 15:09:15.085,2.24
2016-06-06 15:01:15.314,1.24
2016-06-06 15:18:20.133,2.31
2016-06-06 15:00:15.063,1.19
2016-06-06 15:36:15.228,1.34
2016-06-06 15:14:15.080,1.24
2016-06-06 15:07:15.147,1.35
2016-06-06 15:16:15.244,1.29
2016-06-06 15:21:15.482,3.22
2016-06-06 15:24:15.164,1.22
2016-06-06 15:08:15.007,1.2
2016-06-06 15:04:15.065,1.24
2016-06-06 15:38:15.167,1.23
2016-06-06 15:27:15.176,1.28
2016-06-06 15:12:15.003,1.19
2016-06-06 15:33:15.474,1.31
2016-06-06 15:37:15.219,1.47
2016-06-06 15:04:15.908,0.42
2016-06-06 15:28:06.277,0.37
2016-06-06 15:26:13.091,0.23
2016-06-06 15:18:21.052,0.23
2016-06-06 15:30:03.390,0.19
2016-06-06 15:18:49.303,0.19
2016-06-06 15:28:03.071,0.19
2016-06-06 15:03:25.183,0.19
2016-06-06 15:00:22.095,0.18
2016-06-06 15:23:36.266,0.18
2016-06-06 15:19:45.152,0.18
2016-06-06 15:21:16.549,0.18
